fecha;Producto;Categoria;nit;nombre;apellido paterno;apellido materno;pago;numero_tarjeta;costo;cantidad;precio
17/02/2022 07:37;Choco Layer Cake (Britannia);Bakery, Cakes & Dairy;4649382;Sofía;Delgado;Muños;visa;4041599277829;3.42;4;4.59
17/02/2022 08:22;Cabbage (Fresho);Beauty & Hygiene;4763921;Juan;Pérez;Sosa;visa;4041592738967;11.46;1;12.49
17/02/2022 09:18;Brinjal - Green, Round (Fresho);Fruits & Vegetables;4958723;Gabriela;Morales;Paredes;visa;4041599524097;8.91;2;10.29
17/02/2022 12:10;Potato Chips - Calm Cream & Onion Flavour (Lays);Snacks & Branded Foods;5839204;Fernando;Reyes;Rojas;visa;4041593429371640;4.69;6;4.99
17/02/2022 14:21;Treat Croissant - Vanilla Creme Roll, 100% Veg (Britannia);Bakery, Cakes & Dairy;4649382;Sofía;Delgado;Muños;mastercard;5048372644765680;0.09;1;1.09
17/02/2022 15:16;Gobbles OrangeÂ Bites Cake (Britannia);Bakery, Cakes & Dairy;5892340;AndrÃ©s;García;Cruz;visa;4041597916883710;9.06;2;10.49
17/02/2022 15:31;1-2-3 Noodles - Veg Masala Flavour (Wai Wai);Snacks & Branded Foods;5892340;AndrÃ©s;García;Cruz;mastercard;5048378086123300;16.68;1;18.09
17/02/2022 18:00;Kiwi Drink (Ala Fresh);Gourmet & World Food;4763921;Juan;Pérez;Sosa;americanexpress;374288338511347;1.62;2;1.79
17/02/2022 18:31;Milano Choco Chip Cookies (Parle);Snacks & Branded Foods;5283745;Luis;Torres;González;mastercard;5048371986428390;4.54;2;4.99
17/02/2022 19:10;Winkin Cow ClassicÂ Lassi (Britannia);Bakery, Cakes & Dairy;5839204;Fernando;Reyes;Rojas;americanexpress;374283200335172;2.95;2;4.09
17/02/2022 23:32;Pani Puri Masala (bb Royal);Foodgrains, Oil & Masala;4958723;Gabriela;Morales;Paredes;americanexpress;374288378756570;17.9;1;19.39
17/02/2022 23:33;Raw Mango (Fresho);Fruits & Vegetables;4958723;Gabriela;Morales;Paredes;mastercard;5048379775520330;3.66;2;4.79
17/02/2022 23:36;Nacho Crisps - Barbeque (Cornitos);Gourmet & World Food;5390843;Pedro;Ramírez;Hernández;visa;4041590126717060;10.43;2;11.49
18/02/2022 01:15;Chocos Corn Flakes (Kelloggs);Snacks & Branded Foods;4763921;Juan;Pérez;Sosa;americanexpress;374283321585978;2.02;2;2.59
18/02/2022 02:28;Sterilised Double Toned Flavored Milk - Strawberry (THIRUMALA);Snacks & Branded Foods;4983721;Ana María;Castillo;Jimenez;americanexpress;374288589198406;19.48;5;21.29
18/02/2022 02:51;Moonfils Orange (Bauli);Snacks & Branded Foods;4792351;Laura;Fernández;López;;3563567968958990;17.91;3;19.39
18/02/2022 03:44;Chutney Mix (Fresho);Fruits & Vegetables;4649382;Sofía;Delgado;Muños;mastercard;5108756357340830;12.7;4;14.39
18/02/2022 05:47;Chewing Gum Stick - Fruits Flavour (Center Fruit);Snacks & Branded Foods;4958723;Gabriela;Morales;Paredes;visa;4041598718931550;12.05;3;13.59
18/02/2022 06:57;Time Pass Chips - Minty Pudina (Time Pass);Snacks & Branded Foods;4649382;Sofía;Delgado;Muños;visa;4041596358434860;7.19;2;8.19
18/02/2022 10:01;Water Plus (Tata );Beauty & Hygiene;4763921;Juan;Pérez;Sosa;mastercard;5108756804713550;2.04;1;2.59
18/02/2022 11:14;Filter Coffee (Lavazza);Foodgrains, Oil & Masala;4983721;Ana María;Castillo;Jimenez;mastercard;5048374251900020;16.62;4;18.09
18/02/2022 11:20;Instant Cup-A-Soup - Sweet Corn Vegetable (Keya);Snacks & Branded Foods;4649382;Sofía;Delgado;Muños;americanexpress;374288143292653;8.53;2;9.59
18/02/2022 11:51;Masala - Tomato Rice Powder (MTR);Foodgrains, Oil & Masala;5839204;Fernando;Reyes;Rojas;americanexpress;374288309331972;1.66;1;1.89
18/02/2022 11:56;Kool - Kesar (Amul);Fruits & Vegetables;4983721;Ana María;Castillo;Jimenez;americanexpress;374288535992720;18.03;1;19.69
19/02/2022 00:31;Chocolate Roll - Swiss, Mini (Winkies);Bakery, Cakes & Dairy;5839204;Fernando;Reyes;Rojas;americanexpress;374288817841215;12.63;1;14.29
19/02/2022 00:36;Guava Delight Juice - Aseptic Pack (Tropicana);Beverages;4958723;Gabriela;Morales;Paredes;visa;4041590151518220;4.23;2;4.99
19/02/2022 02:11;Masala - Chilly Gobi (Annapoorna);Foodgrains, Oil & Masala;4763921;Juan;Pérez;Sosa;americanexpress;374283672690872;3.97;2;4.89
19/02/2022 03:23;Pav Bhaji Masala (bb Royal);Fruits & Vegetables;5839204;Fernando;Reyes;Rojas;visa;4041599334830610;11.41;3;12.39
19/02/2022 09:53;Treat Croissant - Vanilla Creme Roll, 100% Veg (Britannia);Bakery, Cakes & Dairy;4958723;Gabriela;Morales;Paredes;mastercard;5108756472315020;0.09;1;1.09
19/02/2022 13:23;Masala Oats - Classic Masala (Saffola);Foodgrains, Oil & Masala;5892340;AndrÃ©s;García;Cruz;visa;4041599169138190;1.81;1;2.19
19/02/2022 14:42;Paneer Masala (bb Royal);Foodgrains, Oil & Masala;5038271;Paula;Rojas;Estrada;mastercard;5048372254713060;14.31;1;15.19
19/02/2022 17:17;Chocolate Bar - Bar One, Charge (Nestle );Snacks & Branded Foods;4763921;Juan;Pérez;Sosa;visa;4041592329071440;19.62;6;21.39
19/02/2022 17:47;Pooja Essential (Gomutra);Cleaning & Household;4983721;Ana María;Castillo;Jimenez;americanexpress;374288313013376;10.66;1;11.59
19/02/2022 18:09;Chakra Stainless Steel Scrub (Scotch brite);Foodgrains, Oil & Masala;4983721;Ana María;Castillo;Jimenez;mastercard;5108756568407610;10.54;1;11.59
19/02/2022 19:12;Ragi Bites - Epic Masala (Soulfull);Snacks & Branded Foods;4649382;Sofía;Delgado;Muños;americanexpress;374283067608810;14.32;3;15.29
19/02/2022 20:07;Butterscotch Milkshake (Amul);Fruits & Vegetables;4763921;Juan;Pérez;Sosa;mastercard;5048373761140710;14.63;1;15.89
19/02/2022 20:14;Skin Lightening Natural Fruit Bleach (Olivia);Foodgrains, Oil & Masala;5839204;Fernando;Reyes;Rojas;mastercard;5048370705814720;19.51;1;21.29
19/02/2022 23:23;Masala Oats - Classic Masala (Saffola);Bakery, Cakes & Dairy;4983721;Ana María;Castillo;Jimenez;mastercard;5048370732752770;19.23;2;21.19
20/02/2022 00:25;Lettuce - Red (Fresho);Fruits & Vegetables;4649382;Sofía;Delgado;Muños;mastercard;5108754983355680;10.79;3;11.59
20/02/2022 02:18;Powder - Sambar (Sakthi);Beauty & Hygiene;4763921;Juan;Pérez;Sosa;mastercard;5108758424914530;16.92;3;18.19
20/02/2022 03:05;Marigold Flower - Yellow (Fresho);Snacks & Branded Foods;5839204;Fernando;Reyes;Rojas;americanexpress;374283408470300;6.26;3;7.59
20/02/2022 06:32;Namkeen - Khatta Mitha (Crax);Snacks & Branded Foods;4649382;Sofía;Delgado;Muños;mastercard;5048370367607810;9.86;6;11.29
20/02/2022 08:08;Vitamin Enriched Khakhro - Peri Peri Africana (Befikar);Snacks & Branded Foods;4649382;Sofía;Delgado;Muños;visa;4041593837502690;5.5;2;6.49
20/02/2022 09:21;Aloo Bhujia (Tasties);Snacks & Branded Foods;5283745;Luis;Torres;González;americanexpress;374283172573503;6.02;1;7.29
20/02/2022 11:19;Iodised Crystal Salt/Uppu (Tata Salt);Foodgrains, Oil & Masala;5839204;Fernando;Reyes;Rojas;visa;4041597274361280;16.69;1;18.09
20/02/2022 13:29;Fevicol MR Angular Tip (Pidilite);Foodgrains, Oil & Masala;4649382;Sofía;Delgado;Muños;mastercard;5048371762921290;15.42;3;17.19
20/02/2022 20:46;Multigrain Chips - Tangy Tomato (Too Yumm!);Foodgrains, Oil & Masala;4958723;Gabriela;Morales;Paredes;visa;4041594337396;11.61;2;12.79
20/02/2022 22:38;Filter Coffee (Lavazza);Foodgrains, Oil & Masala;4983721;Ana María;Castillo;Jimenez;visa;4041599727863100;16.62;1;18.09
21/02/2022 01:21;Sterilised Double Toned Flavored Milk - Strawberry (THIRUMALA);Snacks & Branded Foods;5283745;Luis;Torres;González;americanexpress;374288705118080;19.48;2;21.29
21/02/2022 02:18;Sterilised Double Toned Flavored Milk - Strawberry (THIRUMALA);Snacks & Branded Foods;5283745;Luis;Torres;González;americanexpress;374288648451739;19.48;1;21.29
21/02/2022 02:39;Corn Rings - Masala Mania (Crax);Snacks & Branded Foods;5390843;Pedro;Ramírez;Hernández;americanexpress;374288383428793;17.35;1;18.29
21/02/2022 02:45;Xtra Peppermint Flavour - Chewing Gum Stick (Center Fresh);Snacks & Branded Foods;4983721;Ana María;Castillo;Jimenez;americanexpress;374288830414891;5.98;2;7.29
21/02/2022 20:33;Sambar Masala (bb Royal);Foodgrains, Oil & Masala;5892340;AndrÃ©s;García;Cruz;;4905677355261440;5.95;1;7.19
22/02/2022 00:41;Treat Stars - Creme & Milk Choco Duo Cream Biscuits (Britannia);Snacks & Branded Foods;4983721;Ana María;Castillo;Jimenez;mastercard;5108753719256650;5.05;2;5.69
22/02/2022 02:47;Coriander Powder (Orika);Fruits & Vegetables;4763921;Juan;Pérez;Sosa;mastercard;5108753448159660;15.63;5;17.49
22/02/2022 14:01;Lettuce - Green (Fresho);Foodgrains, Oil & Masala;4649382;Sofía;Delgado;Muños;americanexpress;374283515209534;11.44;3;12.49
22/02/2022 16:10;Agarbathi - Velvet (Soft Touch);Cleaning & Household;4958723;Gabriela;Morales;Paredes;visa;4041591853855770;3.83;2;4.79
22/02/2022 18:18;Milk Bikis Milk Cream Biscuits (Britannia);Beauty & Hygiene;4958723;Gabriela;Morales;Paredes;americanexpress;374283778344085;7.11;2;8.19
23/02/2022 00:33;Iodized (Tata Salt);Snacks & Branded Foods;4983721;Ana María;Castillo;Jimenez;visa;4041591664470950;6.39;1;7.69
23/02/2022 00:55;Masala Oats - Masala & Coriander (Saffola);Snacks & Branded Foods;5390843;Pedro;Ramírez;Hernández;americanexpress;374288678615146;16.83;1;18.19
23/02/2022 01:36;Purepet Wet Cat Food - Real Tuna and Chicken Liver in Gravy (Purepet);Foodgrains, Oil & Masala;4983721;Ana María;Castillo;Jimenez;mastercard;5048378697851970;17.35;4;18.29
23/02/2022 01:49;Cauliflower (Fresho);Beverages;4958723;Gabriela;Morales;Paredes;mastercard;5108755047523660;7.35;3;8.19
23/02/2022 07:39;Pav Bhaji Masala (bb Royal);Fruits & Vegetables;4663439;Mariana;Gómez;Martínez;visa;4041598478032130;11.41;1;12.39
23/02/2022 08:08;Celery (Fresho);Foodgrains, Oil & Masala;4958723;Gabriela;Morales;Paredes;visa;4041594197576730;8.86;1;10.19
23/02/2022 13:37;Namkeen - Corn Flakes Mixture (Townbus);Snacks & Branded Foods;5892340;AndrÃ©s;García;Cruz;americanexpress;374283236248449;2.06;4;2.69
23/02/2022 13:56;Kitchen Scrubber - Stainless Steel (Liao);Foodgrains, Oil & Masala;4958723;Gabriela;Morales;Paredes;visa;4041592759310;10.67;2;11.59
23/02/2022 14:05;Ready Masala - Punjabi Paneer (Kohinoor);Foodgrains, Oil & Masala;5839204;Fernando;Reyes;Rojas;americanexpress;374283165041351;10.49;1;11.49
23/02/2022 14:53;Dream Cream - Choco Vanilla Biscuits (Sunfeast);Snacks & Branded Foods;5892340;AndrÃ©s;García;Cruz;americanexpress;374288720952570;8.33;1;9.29
23/02/2022 17:19;Fruit Bread (Britannia);Snacks & Branded Foods;5839204;Fernando;Reyes;Rojas;americanexpress;374288788179462;5.79;2;6.99
24/02/2022 00:05;Powder - Tomato Rice (Annapoorna);Foodgrains, Oil & Masala;5283745;Luis;Torres;González;americanexpress;374288357215366;0.12;2;1.19
24/02/2022 00:18;Namkeen - Nav Rattan (Crax);Snacks & Branded Foods;5839204;Fernando;Reyes;Rojas;mastercard;5048376683105160;1.4;1;1.69
24/02/2022 01:35;Neem Giloy (Amruta Balli) - Organically Grown (Fresho);Fruits & Vegetables;4958723;Gabriela;Morales;Paredes;mastercard;5108751473735970;0.59;1;1.49
24/02/2022 03:43;Rose White Flavouring Agent (Bush);Snacks & Branded Foods;4763921;Juan;Pérez;Sosa;mastercard;5108753249965790;16.73;1;18.09
24/02/2022 03:53;Skin Lightening Natural Fruit Bleach (Olivia);Foodgrains, Oil & Masala;5839204;Fernando;Reyes;Rojas;visa;4041593564045380;19.51;1;21.29
24/02/2022 05:04;Crystals - Citric Acid (Eagle);Foodgrains, Oil & Masala;4649382;Sofía;Delgado;Muños;mastercard;5048377926843420;13.96;2;14.89
24/02/2022 05:19;Namkeen - Lite Chiwda (Haldirams );Snacks & Branded Foods;4763921;Juan;Pérez;Sosa;visa;4041593142052;1.11;4;1.69
24/02/2022 05:20;Flax Seeds (The Nibble Box);Snacks & Branded Foods;5892340;AndrÃ©s;García;Cruz;mastercard;5108754750081240;5.35;3;6.29
24/02/2022 06:52;Onion - Thin Sliced (Fresho);Fruits & Vegetables;4983721;Ana María;Castillo;Jimenez;visa;4041590210617860;5.66;1;6.79
24/02/2022 07:10;Triple Clean Toothbrush - Medium (Pepsodent);Beauty & Hygiene;5283745;Luis;Torres;González;americanexpress;374288672771168;13.27;2;14.69
24/02/2022 10:41;Potato Chips - Simple Classic Salted (Lays);Foodgrains, Oil & Masala;4792351;Laura;Fernández;López;mastercard;5108752049500250;6.62;1;7.89
24/02/2022 11:03;Meat/Mutton Masala (bb Royal);Foodgrains, Oil & Masala;4958723;Gabriela;Morales;Paredes;americanexpress;374288331791417;10.03;3;11.39
24/02/2022 13:53;Cough Drops - Menthol (Vicks);Beauty & Hygiene;4763921;Juan;Pérez;Sosa;americanexpress;374283991268202;16.3;2;17.99
24/02/2022 16:33;Amaranthus - Green (Fresho);Fruits & Vegetables;4763921;Juan;Pérez;Sosa;mastercard;5048377483523510;13.26;1;14.69
24/02/2022 18:27;Snacks - Sticks, Carrot & Cumin, 2+ Years, 100% Natural & Healthy (Timios);Snacks & Branded Foods;4983721;Ana María;Castillo;Jimenez;visa;4041591827449;12.25;4;13.89
24/02/2022 19:00;Instant Noodle - Chicken Flavour (Indomie);Gourmet & World Food;5839204;Fernando;Reyes;Rojas;mastercard;5108755132712810;4.18;1;4.89
24/02/2022 21:28;Strong Garlic Instant Noodles (A&M);Snacks & Branded Foods;5839204;Fernando;Reyes;Rojas;mastercard;5108750546866960;9.35;1;10.89
24/02/2022 21:46;Snacks - Rings, Tomato & Cheese, 2+ Years, 100% Natural & Healthy (Timios);Snacks & Branded Foods;4983721;Ana María;Castillo;Jimenez;americanexpress;374283048286405;7.63;1;8.29
24/02/2022 21:56;Butter Gelpen - Blue (Cello);Cleaning & Household;5839204;Fernando;Reyes;Rojas;visa;4041596255166;0.94;3;1.59
24/02/2022 22:30;Masala - Lemon Rice Powder (MTR);Bakery, Cakes & Dairy;5892340;AndrÃ©s;García;Cruz;americanexpress;374288598110756;6.94;2;8.09
25/02/2022 05:45;Colocasia - Organically Grown (Fresho);Fruits & Vegetables;4763921;Juan;Pérez;Sosa;americanexpress;374288215920462;6.58;4;7.89
25/02/2022 08:19;Snacks - Sticks, Carrot & Cumin, 2+ Years, 100% Natural & Healthy (Timios);Snacks & Branded Foods;4983721;Ana María;Castillo;Jimenez;visa;4041591497524;9;1;10.39
25/02/2022 13:04;Aloo Bhujia (Tasties);Snacks & Branded Foods;4983721;Ana María;Castillo;Jimenez;visa;4041593888806510;6.02;1;7.29
25/02/2022 18:51;Instant Creamy - Mushroom Soup (Keya);Snacks & Branded Foods;5839204;Fernando;Reyes;Rojas;americanexpress;374288065134560;8.74;1;9.99
25/02/2022 19:29;Layer Cake - Chocolate (Winkies);Bakery, Cakes & Dairy;5283745;Luis;Torres;González;mastercard;5108753943909050;11.93;3;13.39
25/02/2022 20:10;Apple Juice Based Drink (Appy Fizz);Beverages;4763921;Juan;Pérez;Sosa;mastercard;5108753409574490;18.02;1;19.69
25/02/2022 22:51;Sweet Corn - Chaat Masala (ACT II);Beauty & Hygiene;4763921;Juan;Pérez;Sosa;americanexpress;374288630887627;17.9;2;19.39
25/02/2022 23:40;Radish - Organically Grown (Fresho);Fruits & Vegetables;5283745;Luis;Torres;González;visa;4041598393056;2.92;5;4.09
26/02/2022 03:02;Candy - Kusari (Balaji foods);Gourmet & World Food;4763921;Juan;Pérez;Sosa;mastercard;5108756628950170;13.67;3;14.89
26/02/2022 03:45;Tasty Twist Sizzling Tandoori Multi-Use Seasoning (Kohinoor);Fruits & Vegetables;5283745;Luis;Torres;González;mastercard;5048373666189410;9.86;1;11.29
26/02/2022 09:13;Hommade Tomato Puree -Â  Made From 100% Ripe Tomatoes, No Added Preservatives (Dabur);Foodgrains, Oil & Masala;4983721;Ana María;Castillo;Jimenez;;3581814493628640;7.6;3;8.29
26/02/2022 10:14;Comb - 5 Flat Pocket Derby No 58 (Ego of Paris);Bakery, Cakes & Dairy;4763921;Juan;Pérez;Sosa;americanexpress;374288471507268;10.87;2;11.59
26/02/2022 12:00;Bottle Gourd - Organically Grown (Fresho);Fruits & Vegetables;4649382;Sofía;Delgado;Muños;americanexpress;374288656920138;16.73;1;18.09
26/02/2022 14:47;Filter Coffee (Lavazza);Foodgrains, Oil & Masala;4958723;Gabriela;Morales;Paredes;visa;4041590533839610;16.62;2;18.09
27/02/2022 00:41;1-2-3 Noodles - Chicken Flavour (Wai Wai);Snacks & Branded Foods;5839204;Fernando;Reyes;Rojas;americanexpress;374288620582329;19.29;1;21.19
27/02/2022 04:02;Capsicum - Diced (Fresho);Snacks & Branded Foods;5283745;Luis;Torres;González;americanexpress;374288428815608;13.52;3;14.79
27/02/2022 05:53;Glue Stick Non Toxic - Small (Kores);Cleaning & Household;4649382;Sofía;Delgado;Muños;visa;4041598428373;7.24;2;8.19
27/02/2022 08:35;Fenugreek/Methi/Menthya (bb Popular);Fruits & Vegetables;4763921;Juan;Pérez;Sosa;visa;4041592903753940;10.22;3;11.49
27/02/2022 12:28;Jeera Masala Flavoured Soda (Dhishoom);Foodgrains, Oil & Masala;4763921;Juan;Pérez;Sosa;americanexpress;374288274905776;6.12;3;7.49
27/02/2022 16:40;Lettuce - Red (Fresho);Fruits & Vegetables;4983721;Ana María;Castillo;Jimenez;americanexpress;374283614007458;6.54;1;7.89
27/02/2022 18:51;Butterscotch Milkshake (Amul);Fruits & Vegetables;4763921;Juan;Pérez;Sosa;mastercard;5048373526696930;14.63;2;15.89
27/02/2022 21:49;Purepet Wet Cat Food - Real Tuna and Chicken Liver in Gravy (Purepet);Foodgrains, Oil & Masala;4958723;Gabriela;Morales;Paredes;americanexpress;374283480285220;17.35;2;18.29
27/02/2022 23:42;Pav Bhaji Masala (bb Royal);Fruits & Vegetables;5839204;Fernando;Reyes;Rojas;americanexpress;374283193613015;11.41;5;12.39
28/02/2022 00:31;Bounce Biscuits - Pineapple Creme (Sunfeast);Snacks & Branded Foods;5620938;Diego;Herrera;Romero;americanexpress;374288144402988;7.46;3;8.29
28/02/2022 01:06;Agarbathi Natural Incense Sticks - Chandan Sandalwood (Gou Ganga);Cleaning & Household;4983721;Ana María;Castillo;Jimenez;visa;4041599055092;13.86;1;14.89
28/02/2022 08:30;Moonfils Choco Cream (Bauli);Beverages;4649382;Sofía;Delgado;Muños;americanexpress;374288723213509;2.73;1;3.79
28/02/2022 11:35;Namkeen - Chilli Chatka (Kurkure);Snacks & Branded Foods;4983721;Ana María;Castillo;Jimenez;americanexpress;374288347019175;4.51;3;4.99
28/02/2022 12:41;Scrub Pad - Medium (Scrubit);Cleaning & Household;4983721;Ana María;Castillo;Jimenez;americanexpress;374283808383806;7.58;1;8.29
28/02/2022 14:11;Moonfils - Vanilla (Bauli);Snacks & Branded Foods;4763921;Juan;Pérez;Sosa;mastercard;5048374541129420;6.97;3;8.09
28/02/2022 14:14;Marie Light Biscuit - Vita Orange (Sunfeast);Beauty & Hygiene;4649382;Sofía;Delgado;Muños;visa;4041595536519010;16.65;2;18.09
28/02/2022 14:23;Mixed Fruit Jam (Kissan);Gourmet & World Food;4763921;Juan;Pérez;Sosa;mastercard;5048370390858190;2.32;3;3.19
28/02/2022 14:45;Pineapple 100% Fruit Juice - No Added Sugar (Storia);Bakery, Cakes & Dairy;4958723;Gabriela;Morales;Paredes;americanexpress;374288677428491;4.74;4;5.09
28/02/2022 20:45;Instant Cup-A-Soup - Sweet Corn Vegetable (Keya);Snacks & Branded Foods;4763921;Juan;Pérez;Sosa;visa;4041597794441120;8.53;3;9.59
01/03/2022 04:03;Channa Masala (bb Royal);Foodgrains, Oil & Masala;5839204;Fernando;Reyes;Rojas;mastercard;5048375832056170;18.49;1;20.39
01/03/2022 04:03;Tomato - Diced (Fresho);Fruits & Vegetables;4983721;Ana María;Castillo;Jimenez;americanexpress;374283011303948;0.87;3;1.59
01/03/2022 04:04;NutriChoice Oats Cookies - Orange Almond (Britannia);Snacks & Branded Foods;4649382;Sofía;Delgado;Muños;americanexpress;374288493510092;2.43;1;3.39
01/03/2022 04:07;Coconut - (For Kalash with Jatta) (Fresho);Fruits & Vegetables;4763921;Juan;Pérez;Sosa;americanexpress;374283022462469;6.52;3;7.89
01/03/2022 05:20;Namkeen - Naughty Tomatoes (Kurkure);Snacks & Branded Foods;4958723;Gabriela;Morales;Paredes;mastercard;5048373683217970;16.15;3;17.89
01/03/2022 06:51;Marigold Flower - Yellow (Fresho);Snacks & Branded Foods;4649382;Sofía;Delgado;Muños;mastercard;5108750547202790;6.26;1;7.59
01/03/2022 07:14;Ash Gourd - Cut (Fresho);Fruits & Vegetables;5839204;Fernando;Reyes;Rojas;mastercard;5108753392788290;10.86;2;11.59
01/03/2022 08:48;Pooja Essential (Gomutra);Cleaning & Household;5038271;Paula;Rojas;Estrada;americanexpress;374283623682150;10.66;2;11.59
01/03/2022 10:24;Potato Crisps - Classic Salted (Parle);Snacks & Branded Foods;4649382;Sofía;Delgado;Muños;visa;4041594884104750;1.36;1;1.69
01/03/2022 15:43;Hide & Seek Caffe Mocha Cookies (Parle);Snacks & Branded Foods;4983721;Ana María;Castillo;Jimenez;visa;4041598848912240;7.38;2;8.29
01/03/2022 16:50;Amaranthus - Green (Fresho);Fruits & Vegetables;4649382;Sofía;Delgado;Muños;americanexpress;374283080604663;13.26;4;14.69
01/03/2022 19:27;Lettuce - Red (Fresho);Fruits & Vegetables;5839204;Fernando;Reyes;Rojas;visa;4041598321945240;10.79;1;11.59
01/03/2022 20:25;Mogra Agarbatti (Arham);Snacks & Branded Foods;4649382;Sofía;Delgado;Muños;mastercard;5108758355068060;5.98;2;7.29
01/03/2022 20:36;Kool - Kesar (Amul);Fruits & Vegetables;4983721;Ana María;Castillo;Jimenez;mastercard;5048370779579690;18.03;1;19.69
02/03/2022 00:26;Bitter Gourd (Fresho);Fruits & Vegetables;5839204;Fernando;Reyes;Rojas;americanexpress;374288638137736;13.93;1;14.89
02/03/2022 01:59;Flax Seeds (The Nibble Box);Snacks & Branded Foods;5839204;Fernando;Reyes;Rojas;visa;4041590042087290;5.35;1;6.29
02/03/2022 03:09;Lettuce - Romaine (Fresho);Snacks & Branded Foods;4983721;Ana María;Castillo;Jimenez;;5893661798479910;19.56;2;21.29
02/03/2022 03:20;Awadhi Kadhai Veg Masala (Keya);Foodgrains, Oil & Masala;5390843;Pedro;Ramírez;Hernández;mastercard;5108750839407910;12.07;1;13.59
02/03/2022 06:21;Marie Light Oats Biscuits (Sunfeast);Snacks & Branded Foods;5283745;Luis;Torres;González;mastercard;5048379653401750;15.39;1;17.19
02/03/2022 07:37;Masala Oats - Peppy Tomato (Saffola);Snacks & Branded Foods;4983721;Ana María;Castillo;Jimenez;americanexpress;374283228187191;6.76;2;7.99
02/03/2022 09:26;Pineapple Cake (Britannia);Bakery, Cakes & Dairy;4649382;Sofía;Delgado;Muños;mastercard;5108758827413350;15.16;3;16.79
02/03/2022 10:41;Jeera Masala Flavoured Soda (Dhishoom);Foodgrains, Oil & Masala;5839204;Fernando;Reyes;Rojas;mastercard;5108751974843560;6.12;2;7.49
02/03/2022 14:59;Nacho Crisps - Cheese & Herbs (Cornitos);Gourmet & World Food;4649382;Sofía;Delgado;Muños;visa;4041593610710;11.99;4;13.49
02/03/2022 16:33;Irish Drink Shot (Amul);Bakery, Cakes & Dairy;5038271;Paula;Rojas;Estrada;mastercard;5108753174386530;12.95;3;14.59
02/03/2022 18:43;Butter Milk - Uht, Spicy (Godrej Jersey);Fruits & Vegetables;5839204;Fernando;Reyes;Rojas;visa;4041597974088;3.45;1;4.59
02/03/2022 20:36;Cabbage - Organically Grown (Fresho);Fruits & Vegetables;4649382;Sofía;Delgado;Muños;mastercard;5048374002582090;2.75;3;3.89
03/03/2022 00:33;Cucumber - English (Fresho);Fruits & Vegetables;5839204;Fernando;Reyes;Rojas;visa;4041594703681440;0.15;1;1.19
03/03/2022 04:25;Milk Shake - Chocolate (Milky Mist);Bakery, Cakes & Dairy;4958723;Gabriela;Morales;Paredes;mastercard;5048375959699340;3.38;2;4.59
03/03/2022 06:50;Bottle Gourd (Fresho);Fruits & Vegetables;5283745;Luis;Torres;González;mastercard;5108754467179720;2.39;1;3.29
03/03/2022 07:32;Dill Leaves (Fresho);Fruits & Vegetables;4763921;Juan;Pérez;Sosa;mastercard;5048377306023780;14.28;2;15.19
03/03/2022 08:41;Namkeen - Chow Chow, Special (Sln  );Bakery, Cakes & Dairy;4958723;Gabriela;Morales;Paredes;mastercard;5048378593571180;5.02;3;5.59
03/03/2022 09:51;Tasty Twist Mumbai Chowpatty Multi-Use Seasoning (Kohinoor);Foodgrains, Oil & Masala;4649382;Sofía;Delgado;Muños;visa;4041595492562;5.37;2;6.29
03/03/2022 09:53;Fennel/Saunf/Sompu - Small (bb Popular);Foodgrains, Oil & Masala;5839204;Fernando;Reyes;Rojas;americanexpress;374283196646921;13.78;1;14.89
03/03/2022 10:17;Neem Giloy (Amruta Balli) - Organically Grown (Fresho);Fruits & Vegetables;5839204;Fernando;Reyes;Rojas;americanexpress;374288261468671;7.79;2;8.29
03/03/2022 15:04;Drumstick - Organically Grown (Fresho);Fruits & Vegetables;5839204;Fernando;Reyes;Rojas;americanexpress;374288193060018;16;2;17.79
03/03/2022 18:13;Masala - Tomato Rice Powder (MTR);Foodgrains, Oil & Masala;4763921;Juan;Pérez;Sosa;visa;4041594549800;1.66;2;1.89
03/03/2022 20:32;Masala Oats - Masala & Coriander (Saffola);Snacks & Branded Foods;5283745;Luis;Torres;González;visa;4041591456450290;7.49;5;8.29
03/03/2022 22:44;Milk Shake - Vanilla (Milky Mist);Snacks & Branded Foods;5839204;Fernando;Reyes;Rojas;mastercard;5048371169343000;14.31;1;15.19
03/03/2022 23:28;Instant Creamy - Mushroom Soup (Keya);Snacks & Branded Foods;4958723;Gabriela;Morales;Paredes;americanexpress;374288890543829;8.74;3;9.99
04/03/2022 00:31;Veg Dum Biryani Masala (Keya);Foodgrains, Oil & Masala;5390843;Pedro;Ramírez;Hernández;visa;4041599664042;1.37;2;1.69
04/03/2022 01:29;Biscuit - Nariyal (Patanjali);Snacks & Branded Foods;4649382;Sofía;Delgado;Muños;mastercard;5108755170402640;6.89;2;8.09
04/03/2022 04:20;Club Soda - Evervess (Lehar);Beverages;5038271;Paula;Rojas;Estrada;americanexpress;374288363998088;19.82;2;21.39
04/03/2022 05:39;Soda - The Club (Bisleri );Baby Care;5283745;Luis;Torres;González;americanexpress;374288688361012;16.11;1;17.89
04/03/2022 05:54;Permanent Marker Pen - Blue (Camlin);Snacks & Branded Foods;4649382;Sofía;Delgado;Muños;visa;4041597218112930;2.81;4;3.99
